"Notes"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"Intracranial injury, unspecified"	"S06.9"	54	6828065	0.8
	"Arizona"	"04"	"Unspecified injury of head"	"S09.9"	643	6828065	9.4
	"Arizona"	"04"	"Open wound of neck, part unspecified"	"S11.9"	44	6828065	0.6
	"Arizona"	"04"	"Fracture of neck, part unspecified"	"S12.9"	19	6828065	Unreliable
	"Arizona"	"04"	"Unspecified injury of neck"	"S19.9"	92	6828065	1.3
	"Arizona"	"04"	"Open wound of thorax, part unspecified"	"S21.9"	81	6828065	1.2
	"Arizona"	"04"	"Fracture of rib"	"S22.3"	19	6828065	Unreliable
	"Arizona"	"04"	"Unspecified injury of thorax"	"S29.9"	46	6828065	0.7
	"Arizona"	"04"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	22	6828065	0.3
	"Arizona"	"04"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	25	6828065	0.4
	"Arizona"	"04"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	26	6828065	0.4
	"Arizona"	"04"	"Fracture of shaft of humerus"	"S42.3"	14	6828065	Unreliable
	"Arizona"	"04"	"Fracture of neck of femur"	"S72.0"	245	6828065	3.6
	"Arizona"	"04"	"Fracture of femur, part unspecified"	"S72.9"	141	6828065	2.1
	"Arizona"	"04"	"Multiple open wounds, unspecified"	"T01.9"	118	6828065	1.7
	"Arizona"	"04"	"Unspecified multiple injuries"	"T07"	535	6828065	7.8
	"Arizona"	"04"	"Open wound of trunk, level unspecified"	"T09.1"	98	6828065	1.4
	"Arizona"	"04"	"Unspecified injury of trunk, level unspecified"	"T09.9"	94	6828065	1.4
	"Arizona"	"04"	"Unspecified injury of lower limb, level unspecified"	"T13.9"	12	6828065	Unreliable
	"Arizona"	"04"	"Open wound of unspecified body region"	"T14.1"	877	6828065	12.8
	"Arizona"	"04"	"Injury, unspecified"	"T14.9"	291	6828065	4.3
	"Arizona"	"04"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	88	6828065	1.3
	"Arizona"	"04"	"Burn of unspecified body region, unspecified degree"	"T30.0"	48	6828065	0.7
	"Arizona"	"04"	"4-Aminophenol derivatives"	"T39.1"	19	6828065	Unreliable
	"Arizona"	"04"	"Heroin"	"T40.1"	248	6828065	3.6
	"Arizona"	"04"	"Other opioids"	"T40.2"	302	6828065	4.4
	"Arizona"	"04"	"Methadone"	"T40.3"	75	6828065	1.1
	"Arizona"	"04"	"Other synthetic narcotics"	"T40.4"	72	6828065	1.1
	"Arizona"	"04"	"Cocaine"	"T40.5"	62	6828065	0.9
	"Arizona"	"04"	"Other and unspecified narcotics"	"T40.6"	49	6828065	0.7
	"Arizona"	"04"	"Benzodiazepines"	"T42.4"	165	6828065	2.4
	"Arizona"	"04"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	31	6828065	0.5
	"Arizona"	"04"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	15	6828065	Unreliable
	"Arizona"	"04"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	47	6828065	0.7
	"Arizona"	"04"	"Other and unspecified antidepressants"	"T43.2"	81	6828065	1.2
	"Arizona"	"04"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	39	6828065	0.6
	"Arizona"	"04"	"Psychostimulants with abuse potential"	"T43.6"	348	6828065	5.1
	"Arizona"	"04"	"Antiallergic and antiemetic drugs"	"T45.0"	58	6828065	0.8
	"Arizona"	"04"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	748	6828065	11.0
	"Arizona"	"04"	"Ethanol"	"T51.0"	177	6828065	2.6
	"Arizona"	"04"	"Alcohol, unspecified"	"T51.9"	127	6828065	1.9
	"Arizona"	"04"	"Toxic effect of carbon monoxide"	"T58"	33	6828065	0.5
	"Arizona"	"04"	"Other specified gases, fumes and vapours"	"T59.8"	30	6828065	0.4
	"Arizona"	"04"	"Heatstroke and sunstroke"	"T67.0"	21	6828065	0.3
	"Arizona"	"04"	"Effect of heat and light, unspecified"	"T67.9"	54	6828065	0.8
	"Arizona"	"04"	"Hypothermia"	"T68"	31	6828065	0.5
	"Arizona"	"04"	"Effect of reduced temperature, unspecified"	"T69.9"	18	6828065	Unreliable
	"Arizona"	"04"	"Asphyxiation"	"T71"	375	6828065	5.5
	"Arizona"	"04"	"Drowning and nonfatal submersion"	"T75.1"	115	6828065	1.7
	"Arizona"	"04"	"Other specified effects of external causes"	"T75.8"	14	6828065	Unreliable
	"Arizona"	"04"	"Sequelae of unspecified injury of head"	"T90.9"	13	6828065	Unreliable
	"Arizona"	"04"	"Sequelae of injury of spinal cord"	"T91.3"	17	6828065	Unreliable
	"Arizona"	"04"	"Sequelae of injuries, not specified by body region"	"T94.1"	10	6828065	Unreliable
	"Arizona"	"04"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	11	6828065	Unreliable
	"Arizona"	"04"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	144	6828065	2.1
	"Arizona"	"04"	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	10	6828065	Unreliable
	"Arizona"	"04"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	10	6828065	Unreliable
	"Arizona"	"04"	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	12	6828065	Unreliable
	"Arizona"	"04"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	31	6828065	0.5
	"Arizona"	"04"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	63	6828065	0.9
	"Arizona"	"04"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	12	6828065	Unreliable
	"Arizona"	"04"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	14	6828065	Unreliable
	"Arizona"	"04"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	83	6828065	1.2
	"Arizona"	"04"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	13	6828065	Unreliable
	"Arizona"	"04"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	415	6828065	6.1
	"Arizona"	"04"	"Fall on and from stairs and steps"	"W10"	13	6828065	Unreliable
	"Arizona"	"04"	"Fall on and from ladder"	"W11"	11	6828065	Unreliable
	"Arizona"	"04"	"Other fall from one level to another"	"W17"	12	6828065	Unreliable
	"Arizona"	"04"	"Other fall on same level"	"W18"	370	6828065	5.4
	"Arizona"	"04"	"Unspecified fall"	"W19"	604	6828065	8.8
	"Arizona"	"04"	"Drowning and submersion while in bath-tub"	"W65"	17	6828065	Unreliable
	"Arizona"	"04"	"Drowning and submersion while in swimming-pool"	"W67"	28	6828065	0.4
	"Arizona"	"04"	"Drowning and submersion while in natural water"	"W69"	21	6828065	0.3
	"Arizona"	"04"	"Accidental suffocation and strangulation in bed"	"W75"	20	6828065	0.3
	"Arizona"	"04"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	26	6828065	0.4
	"Arizona"	"04"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	53	6828065	0.8
	"Arizona"	"04"	"Unspecified threat to breathing"	"W84"	16	6828065	Unreliable
	"Arizona"	"04"	"Exposure to uncontrolled fire in building or structure"	"X00"	19	6828065	Unreliable
	"Arizona"	"04"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	62	6828065	0.9
	"Arizona"	"04"	"Exposure to excessive natural cold (hypothermia)"	"X31"	32	6828065	0.5
	"Arizona"	"04"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	210	6828065	3.1
	"Arizona"	"04"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	326	6828065	4.8
	"Arizona"	"04"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	475	6828065	7.0
	"Arizona"	"04"	"Accidental poisoning by and exposure to alcohol"	"X45"	237	6828065	3.5
	"Arizona"	"04"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	10	6828065	Unreliable
	"Arizona"	"04"	"Exposure to unspecified factor causing fracture"	"X59.0"	10	6828065	Unreliable
	"Arizona"	"04"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	43	6828065	0.6
	"Arizona"	"04"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	38	6828065	0.6
	"Arizona"	"04"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	24	6828065	0.4
	"Arizona"	"04"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	112	6828065	1.6
	"Arizona"	"04"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	41	6828065	0.6
	"Arizona"	"04"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	27	6828065	0.4
	"Arizona"	"04"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	285	6828065	4.2
	"Arizona"	"04"	"Intentional self-harm by handgun discharge"	"X72"	107	6828065	1.6
	"Arizona"	"04"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	55	6828065	0.8
	"Arizona"	"04"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	545	6828065	8.0
	"Arizona"	"04"	"Intentional self-harm by sharp object"	"X78"	19	6828065	Unreliable
	"Arizona"	"04"	"Intentional self-harm by jumping from a high place"	"X80"	15	6828065	Unreliable
	"Arizona"	"04"	"Intentional self-harm by jumping or lying before moving object"	"X81"	11	6828065	Unreliable
	"Arizona"	"04"	"Assault by hanging, strangulation and suffocation"	"X91"	14	6828065	Unreliable
	"Arizona"	"04"	"Assault by other and unspecified firearm discharge"	"X95"	223	6828065	3.3
	"Arizona"	"04"	"Assault by sharp object"	"X99"	39	6828065	0.6
	"Arizona"	"04"	"Assault by unspecified means"	"Y09"	59	6828065	0.9
	"Arizona"	"04"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	13	6828065	Unreliable
	"Arizona"	"04"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	79	6828065	1.2
	"Arizona"	"04"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	17	6828065	Unreliable
	"Arizona"	"04"	"Other and unspecified firearm discharge, undetermined intent"	"Y24"	10	6828065	Unreliable
	"Arizona"	"04"	"Unspecified event, undetermined intent"	"Y34"	28	6828065	0.4
	"Arizona"	"04"	"Legal intervention involving firearm discharge"	"Y35.0"	14	6828065	Unreliable
	"Arizona"	"04"	"Surgical procedure, unspecified"	"Y83.9"	11	6828065	Unreliable
	"Arizona"	"04"	"Sequelae of motor-vehicle accident"	"Y85.0"	24	6828065	0.4
	"Arizona"	"04"	"Sequelae of other accidents"	"Y86"	30	6828065	0.4
	"Arkansas"	"05"	"Septicaemia, unspecified"	"A41.9"	39	2978204	1.3
	"Arkansas"	"05"	"Unspecified diabetes mellitus, without complications"	"E14.9"	29	2978204	1.0
	"Arkansas"	"05"	"Obesity, unspecified"	"E66.9"	12	2978204	Unreliable
	"Arkansas"	"05"	"Unspecified dementia"	"F03"	32	2978204	1.1
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	11	2978204	Unreliable
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	10	2978204	Unreliable
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	37	2978204	1.2
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	18	2978204	Unreliable
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	45	2978204	1.5
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of sedatives or hypnotics, harmful use"	"F13.1"	12	2978204	Unreliable
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	25	2978204	0.8
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	10	2978204	Unreliable
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	21	2978204	0.7
	"Arkansas"	"05"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	52	2978204	1.7
	"Arkansas"	"05"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	12	2978204	Unreliable
	"Arkansas"	"05"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	13	2978204	Unreliable
	"Arkansas"	"05"	"Depressive episode, unspecified"	"F32.9"	34	2978204	1.1
	"Arkansas"	"05"	"Alzheimer's disease, unspecified"	"G30.9"	18	2978204	Unreliable
	"Arkansas"	"05"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	44	2978204	1.5
	"Arkansas"	"05"	"Compression of brain"	"G93.5"	18	2978204	Unreliable
	"Arkansas"	"05"	"Essential (primary) hypertension"	"I10"	66	2978204	2.2
	"Arkansas"	"05"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	38	2978204	1.3
	"Arkansas"	"05"	"Acute myocardial infarction, unspecified"	"I21.9"	25	2978204	0.8
	"Arkansas"	"05"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	20	2978204	0.7
	"Arkansas"	"05"	"Atherosclerotic heart disease"	"I25.1"	36	2978204	1.2
	"Arkansas"	"05"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	22	2978204	0.7
	"Arkansas"	"05"	"Cardiac arrest, unspecified"	"I46.9"	117	2978204	3.9
	"Arkansas"	"05"	"Atrial fibrillation and flutter"	"I48"	17	2978204	Unreliable
	"Arkansas"	"05"	"Cardiac arrhythmia, unspecified"	"I49.9"	12	2978204	Unreliable
	"Arkansas"	"05"	"Congestive heart failure"	"I50.0"	26	2978204	0.9
	"Arkansas"	"05"	"Heart failure, unspecified"	"I50.9"	10	2978204	Unreliable
	"Arkansas"	"05"	"Stroke, not specified as haemorrhage or infarction"	"I64"	15	2978204	Unreliable
	"Arkansas"	"05"	"Bronchopneumonia, unspecified"	"J18.0"	18	2978204	Unreliable
	"Arkansas"	"05"	"Pneumonia, unspecified"	"J18.9"	53	2978204	1.8
	"Arkansas"	"05"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	31	2978204	1.0
	"Arkansas"	"05"	"Pneumonitis due to food and vomit"	"J69.0"	12	2978204	Unreliable
	"Arkansas"	"05"	"Acute respiratory failure"	"J96.0"	42	2978204	1.4
	"Arkansas"	"05"	"Respiratory failure, unspecified"	"J96.9"	78	2978204	2.6
	"Arkansas"	"05"	"Asphyxia"	"R09.0"	10	2978204	Unreliable
	"Arkansas"	"05"	"Respiratory arrest"	"R09.2"	37	2978204	1.2
	"Arkansas"	"05"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	18	2978204	Unreliable
	"Arkansas"	"05"	"Malaise and fatigue"	"R53"	10	2978204	Unreliable
	"Arkansas"	"05"	"Other and unspecified convulsions"	"R56.8"	17	2978204	Unreliable
	"Arkansas"	"05"	"Other specified general symptoms and signs"	"R68.8"	16	2978204	Unreliable
	"Arkansas"	"05"	"Open wound of lip and oral cavity"	"S01.5"	10	2978204	Unreliable
	"Arkansas"	"05"	"Open wound of other parts of head"	"S01.8"	26	2978204	0.9
	"Arkansas"	"05"	"Open wound of head, part unspecified"	"S01.9"	322	2978204	10.8
	"Arkansas"	"05"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	15	2978204	Unreliable
	"Arkansas"	"05"	"Diffuse brain injury"	"S06.2"	16	2978204	Unreliable
	"Arkansas"	"05"	"Traumatic subdural haemorrhage"	"S06.5"	94	2978204	3.2
	"Arkansas"	"05"	"Traumatic subarachnoid haemorrhage"	"S06.6"	19	2978204	Unreliable
	"Arkansas"	"05"	"Other intracranial injuries"	"S06.8"	41	2978204	1.4
	"Arkansas"	"05"	"Intracranial injury, unspecified"	"S06.9"	63	2978204	2.1
	"Arkansas"	"05"	"Multiple injuries of head"	"S09.7"	10	2978204	Unreliable
	"Arkansas"	"05"	"Unspecified injury of head"	"S09.9"	255	2978204	8.6
	"Arkansas"	"05"	"Open wound of neck, part unspecified"	"S11.9"	22	2978204	0.7
	"Arkansas"	"05"	"Fracture of neck, part unspecified"	"S12.9"	33	2978204	1.1
	"Arkansas"	"05"	"Unspecified injury of neck"	"S19.9"	41	2978204	1.4
	"Arkansas"	"05"	"Open wound of back wall of thorax"	"S21.2"	12	2978204	Unreliable
	"Arkansas"	"05"	"Open wound of thorax, part unspecified"	"S21.9"	91	2978204	3.1
	"Arkansas"	"05"	"Fracture of rib"	"S22.3"	12	2978204	Unreliable
	"Arkansas"	"05"	"Unspecified injury of thorax"	"S29.9"	80	2978204	2.7
	"Arkansas"	"05"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	16	2978204	Unreliable
	"Arkansas"	"05"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	29	2978204	1.0
	"Arkansas"	"05"	"Fracture of neck of femur"	"S72.0"	65	2978204	2.2
	"Arkansas"	"05"	"Multiple open wounds, unspecified"	"T01.9"	64	2978204	2.1
	"Arkansas"	"05"	"Injuries of intrathoracic organs with intra-abdominal and pelvic organs"	"T06.5"	11	2978204	Unreliable
	"Arkansas"	"05"	"Unspecified multiple injuries"	"T07"	252	2978204	8.5
	"Arkansas"	"05"	"Injury of spinal cord, level unspecified"	"T09.3"	10	2978204	Unreliable
	"Arkansas"	"05"	"Unspecified injury of trunk, level unspecified"	"T09.9"	19	2978204	Unreliable
	"Arkansas"	"05"	"Open wound of unspecified body region"	"T14.1"	267	2978204	9.0
	"Arkansas"	"05"	"Other injuries of unspecified body region"	"T14.8"	28	2978204	0.9
	"Arkansas"	"05"	"Injury, unspecified"	"T14.9"	163	2978204	5.5
	"Arkansas"	"05"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	50	2978204	1.7
	"Arkansas"	"05"	"Burn of unspecified body region, unspecified degree"	"T30.0"	26	2978204	0.9
	"Arkansas"	"05"	"Other opioids"	"T40.2"	146	2978204	4.9
	"Arkansas"	"05"	"Methadone"	"T40.3"	37	2978204	1.2
	"Arkansas"	"05"	"Other synthetic narcotics"	"T40.4"	45	2978204	1.5
	"Arkansas"	"05"	"Cocaine"	"T40.5"	15	2978204	Unreliable
	"Arkansas"	"05"	"Other and unspecified narcotics"	"T40.6"	24	2978204	0.8
	"Arkansas"	"05"	"Cannabis (derivatives)"	"T40.7"	14	2978204	Unreliable
	"Arkansas"	"05"	"Benzodiazepines"	"T42.4"	123	2978204	4.1
	"Arkansas"	"05"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	31	2978204	1.0
	"Arkansas"	"05"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	14	2978204	Unreliable
	"Arkansas"	"05"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	28	2978204	0.9
	"Arkansas"	"05"	"Other and unspecified antidepressants"	"T43.2"	39	2978204	1.3
	"Arkansas"	"05"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	19	2978204	Unreliable
	"Arkansas"	"05"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	16	2978204	Unreliable
	"Arkansas"	"05"	"Psychostimulants with abuse potential"	"T43.6"	64	2978204	2.1
	"Arkansas"	"05"	"Antiallergic and antiemetic drugs"	"T45.0"	26	2978204	0.9
	"Arkansas"	"05"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	254	2978204	8.5
	"Arkansas"	"05"	"Ethanol"	"T51.0"	23	2978204	0.8
	"Arkansas"	"05"	"Alcohol, unspecified"	"T51.9"	41	2978204	1.4
	"Arkansas"	"05"	"Toxic effect of carbon monoxide"	"T58"	18	2978204	Unreliable
	"Arkansas"	"05"	"Other specified gases, fumes and vapours"	"T59.8"	81	2978204	2.7
	"Arkansas"	"05"	"Heatstroke and sunstroke"	"T67.0"	13	2978204	Unreliable
	"Arkansas"	"05"	"Hypothermia"	"T68"	15	2978204	Unreliable
	"Arkansas"	"05"	"Asphyxiation"	"T71"	179	2978204	6.0
	"Arkansas"	"05"	"Drowning and nonfatal submersion"	"T75.1"	65	2978204	2.2
